Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2010-01-04,11.9312,12.0694,11.9312,12.0694,13594.910313937
2010-01-05,12.0763,12.3517,12.0763,12.3194,170136.33408117
2010-01-06,12.3586,12.4596,12.3076,12.4596,228720.13452975
2010-01-07,12.3076,12.3076,11.8548,12.2675,10182.410313928
2010-01-08,12.2675,12.7644,12.1537,12.7644,23187.656950734
2010-01-11,12.8419,12.8419,12.688,12.7644,139799.26009005
2010-01-12,12.7644,12.7811,12.688,12.7811,9477.466367738
2010-01-13,12.6193,12.688,12.6193,12.688,343.8004484314
2010-01-14,12.7644,13.0173,12.7644,13.0016,119243.6659196
2010-01-15,13.0173,13.2918,13.0105,13.2918,121978.76681647
2010-01-18,13.2918,13.6809,13.2918,13.6731,125012.78026939
2010-01-19,13.6594,13.6809,13.3829,13.528,64300.885650394
2010-01-20,13.6682,13.6682,13.3771,13.5604,35620.582959735
2010-01-21,13.4535,13.5662,13.4153,13.5221,51402.757847669
2010-01-22,13.3771,13.4908,13.2467,13.3771,143422.93722011
2010-01-25,13.2153,13.3379,13.032,13.2761,57518.733184008
2010-01-26,13.0859,13.528,12.8791,13.4447,297609.7869963
2010-01-27,13.4535,13.5133,13.3908,13.4535,73069.327354453
2010-01-28,13.2996,13.3379,13.0232,13.2859,170894.32735471
2010-01-29,13.2751,13.2751,13.1496,13.1673,237552.84753426
2010-02-01,13.3379,13.3379,12.6105,12.8174,15646.491031431
2010-02-02,12.8174,12.9938,12.8174,12.9173,8521.5582959866
2010-02-03,12.7644,12.9173,12.2449,12.9173,67622.589686277
2010-02-04,12.9938,12.9938,12.5743,12.8174,358487.97085296
2010-02-05,12.7811,12.7811,12.4351,12.7644,71430.9192827
2010-02-08,12.7576,12.8869,12.7576,12.8027,361787.23094266
2010-02-09,12.8556,12.8791,12.688,12.688,136795.8520183
2010-02-10,12.5576,12.8027,12.3449,12.3449,76370.627802892
2010-02-11,12.3449,12.3831,11.9999,12.2292,90695.986547324
2010-02-12,12.2292,12.3831,11.9851,12.3831,167467.54484349
2010-02-15,12.3831,13.1242,11.9999,12.8419,22672.466367773
2010-02-16,13.1242,13.1702,12.9644,12.9644,37361.008968708
2010-02-17,13.2232,13.2232,12.9095,12.9173,128480.3699555
2010-02-18,13.1457,13.1457,12.6105,12.6105,40769.428251229
2010-02-19,12.688,12.688,12.6105,12.688,82219.316143715
2010-02-22,12.688,12.8419,12.6488,12.6488,54103.172645883
2010-02-23,12.7331,12.7331,12.6105,12.6488,29267.926009046
2010-02-24,12.4213,12.7644,12.4213,12.4968,59867.186098813
2010-02-25,12.5351,12.5351,12.3076,12.3076,55344.73094185
2010-02-26,12.6105,12.6488,12.4213,12.6488,127582.61210796
2010-03-01,12.9565,13.1095,12.3831,12.9938,231180.8071755
2010-03-02,13.1095,13.1095,12.9938,13.0399,51148.733183991
2010-03-03,13.1095,13.3771,13.0712,13.2996,10286.468609893
2010-03-04,13.2996,13.2996,12.9173,12.9173,117043.13901376
2010-03-05,13.1389,13.2996,12.6282,13.2996,43044.428251235
2010-03-08,13.184,13.5221,13.1095,13.4535,25253.520179439
2010-03-09,13.4535,13.4908,13.4065,13.4535,65819.9327356
2010-03-10,13.4535,13.7574,13.3771,13.7192,46825.213004608
2010-03-11,13.7574,14.2553,13.7192,13.9103,59464.215246794
2010-03-12,13.9103,14.1328,13.8721,14.0946,64292.724215416
2010-03-15,14.0652,14.0652,13.8505,13.926,24679.15919289
2010-03-16,13.0105,14.0269,13.0105,13.9877,45166.401345411
2010-03-17,13.9877,14.2936,13.9877,14.2867,8514.4170403812
2010-03-18,14.2867,14.4847,14.2867,14.37,229826.00896922
2010-03-19,14.3318,14.4465,14.2936,14.3387,148768.67713044
2010-03-22,14.3318,14.522,14.2553,14.522,154862.20852059
2010-03-23,14.6749,15.1042,14.522,14.9817,31702.073991115
2010-03-24,15.0572,15.0572,14.5308,14.868,45577.533632407
2010-03-25,14.868,14.9052,14.668,14.8297,12858.340807209
2010-03-26,14.7896,14.8297,14.224,14.8297,56753.598654858
2010-03-29,14.9052,15.1346,14.7523,14.8297,44157.443946305
2010-03-30,14.9817,15.2875,14.6749,14.6749,39154.484305036
2010-03-31,14.6386,15.0199,14.521,14.521,68404.047085382
2010-04-01,14.522,14.5984,14.2171,14.2171,44983.789237787
2010-04-06,14.2102,14.7445,14.1407,14.7445,185898.10538166
2010-04-07,14.522,14.8886,14.522,14.5612,55653.845291627
2010-04-08,14.5073,14.7523,14.37,14.37,32044.854260174
2010-04-09,14.7601,16.4706,14.7601,16.1266,508412.5112121
2010-04-12,16.2795,16.6637,15.6767,16.4334,240181.84977642
2010-04-13,16.4334,16.4334,16.0589,16.2344,23361.087444008
2010-04-14,16.6549,16.6549,16.0668,16.1266,16260.639013496
2010-04-15,16.0521,16.304,15.4865,16.1266,50622.320627936
2010-04-16,16.3569,16.3569,16.0521,16.1207,25914.596412624
2010-04-19,16.0883,16.0883,15.8296,16.0521,42960.773542714
2010-04-20,15.8217,16.0883,15.8217,16.0521,49301.188340937
2010-04-21,16.0521,16.3569,16.0521,16.3569,49816.378923898
2010-04-22,16.3491,16.3569,15.9001,16.3569,46439.585201916
2010-04-23,16.054,16.3197,15.9394,16.0932,123972.19730974
2010-04-26,16.3187,16.4334,16.1266,16.4334,37600.751121175
2010-04-27,16.4334,16.4334,16.2491,16.3569,8798.0269058528
2010-04-28,16.1207,16.203,15.8296,16.0589,55138.654708666
2010-04-29,15.9756,16.4334,15.9756,16.4334,31814.293722057
2010-04-30,16.7559,16.7725,16.4353,16.6304,59682.533632444
2010-05-04,16.8167,16.8382,16.4334,16.4412,37442.623318484
2010-05-05,15.7443,16.0286,15.7384,15.7541,205287.63452969
2010-05-06,15.4394,16.0354,14.8807,15.4394,43431.076233298
2010-05-07,15.2875,15.2875,14.522,14.9052,127946.81614384
2010-05-10,14.7896,15.9001,14.7896,15.9001,93089.327354506
2010-05-11,15.9001,16.3491,15.9001,16.3491,116422.86995546
2010-05-12,16.3491,16.8931,16.1432,16.5098,72361.322870146
2010-05-13,16.8088,16.8167,16.5559,16.5638,25102.533632353
2010-05-14,16.701,16.8931,16.6481,16.6481,567422.74663827
2010-05-17,16.7774,16.9676,16.6637,16.9372,56781.143497908
2010-05-18,16.9539,16.9676,16.8167,16.9304,66926.827354437
2010-05-19,16.8931,16.8931,16.0589,16.2795,19831.266816196
2010-05-20,16.2726,16.2726,15.6012,15.6767,77516.289237873
2010-05-21,15.2934,15.9599,14.6141,15.3248,19229.360986598
2010-05-24,16.0521,16.2726,15.4394,15.5169,20736.165919337
2010-05-25,15.4394,16.0521,15.4394,15.5924,75223.946188539
2010-05-26,15.5924,16.0521,15.5924,15.9001,56877.040358894
2010-05-27,15.9756,16.0521,15.9001,15.9001,60463.99103155
2010-05-28,16.0521,16.0521,14.9817,15.2875,246838.52018002
2010-05-31,15.6257,15.6571,15.3071,15.4787,11975.885650256
2010-06-01,15.6972,15.7423,15.2993,15.6659,62326.838565187
2010-06-02,15.6659,15.6659,15.214,15.2855,74288.441704232
2010-06-04,15.362,15.4012,14.4132,15.2454,104284.77578503
2010-06-07,14.5759,15.2454,14.5759,15.0581,191758.01569557
2010-06-08,15.0581,15.2601,14.9033,15.2601,49994.910314033
2010-06-09,15.214,15.6169,15.214,15.4394,105012.16367741
2010-06-10,15.4394,15.4787,15.2855,15.4394,50669.248879057
2010-06-11,15.5786,15.7962,15.5737,15.5737,18425.459641304
2010-06-14,15.7286,15.7355,15.5737,15.5737,16840.100896905
2010-06-15,15.5737,16.351,15.2767,16.351,19827.186098707
2010-06-16,15.9619,16.0393,15.8521,16.0158,24101.737668225
2010-06-17,15.5953,16.2726,15.5953,16.2726,53094.215246777
2010-06-18,16.2344,17.1303,16.0482,17.1303,86202.096412783
2010-06-21,17.0127,17.0519,16.7402,17.0519,32954.854260177
2010-06-22,17.0519,17.1215,16.897,17.0519,149642.97085241
2010-06-23,17.0519,17.2078,17.0519,17.1685,100202.01793748
2010-06-24,17.1685,17.1685,16.4353,17.1685,33384.349775873
2010-06-25,17.1685,17.5185,15.9619,17.5185,86526.513453143
2010-06-28,17.5185,17.5185,17.3244,17.4803,125809.54035908
2010-06-29,17.4411,17.4636,16.5383,17.1303,19124.282511261
2010-06-30,17.1117,17.1676,16.7814,16.8833,16001.513452957
2010-07-01,16.8108,16.8108,16.3903,16.5069,13197.040358779
2010-07-02,16.5069,16.5843,16.1178,16.5843,95417.376681866
2010-07-05,16.5843,16.7402,16.5843,16.6775,4587.7466367834
2010-07-06,16.7402,17.1372,16.7402,17.0519,19218.139013504
2010-07-07,17.1303,17.1303,17.0519,17.1303,32256.03139022
2010-07-08,17.1303,17.8214,17.1303,17.8214,163205.23542644
2010-07-09,17.6195,17.7439,17.5185,17.6665,53729.786995657
2010-07-12,17.6665,17.8214,17.2921,17.7528,39690.078475441
2010-07-13,17.7528,17.8292,17.4411,17.4411,8832.7130045076
2010-07-14,17.7528,17.7528,17.4881,17.5959,179391.40134576
2010-07-15,17.5959,17.7439,17.5185,17.6734,30106.513452994
2010-07-16,17.5959,17.6734,17.4411,17.4803,7533.0044843248
2010-07-19,17.1303,17.5959,17.1303,17.5734,99452.186098917
2010-07-20,17.5734,17.6116,17.3391,17.5959,426757.35426122
2010-07-21,17.6734,17.8998,17.6734,17.892,102688.19506754
2010-07-22,17.892,18.6085,17.8684,18.6085,193735.1233189
2010-07-23,18.5311,18.5311,18.0243,18.1801,1120697.6457429
2010-07-26,18.2193,18.4144,17.9076,18.4144,418165.40358855
2010-07-27,18.4144,18.4144,18.0625,18.1409,36199.024663773
2010-07-28,18.1105,18.1105,17.5567,17.6361,224235.42600956
2010-07-29,17.7528,18.2193,17.7528,18.2193,16222.892376724
2010-07-30,18.2115,18.2968,17.8214,17.8292,212461.535875
2010-08-02,18.2046,18.2046,17.9076,18.0243,315858.75560621
2010-08-03,18.235,18.235,17.8292,18.0243,94432.903587693
2010-08-04,18.0184,18.2115,17.6734,18.2115,260747.6457406
2010-08-05,18.2046,18.2046,17.9331,18.0625,3180.9192825196
2010-08-06,17.9076,18.2899,17.8998,18.0625,161698.4304937
2010-08-09,17.7684,18.2193,17.7684,17.8616,662289.22645915
2010-08-10,17.9076,18.2193,17.1754,17.5342,45046.020179491
2010-08-11,17.5959,17.5959,17.3244,17.5185,13678.565022458
2010-08-12,17.3469,17.6361,17.1685,17.6361,86473.464125789
2010-08-13,17.6361,17.79,17.2078,17.3636,29253.643497835
2010-08-16,17.3469,17.5567,17.1921,17.5567,30249.338565102
2010-08-17,17.5567,17.5567,17.247,17.247,8458.3071749102
2010-08-18,17.2852,17.2852,17.1989,17.2852,11685.134529179
2010-08-19,17.2852,17.5185,17.2078,17.2078,47306.737668286
2010-08-20,17.2852,17.2852,17.1754,17.2852,56815.829596562
2010-08-23,17.2146,17.2852,17.2078,17.2078,180193.26233231
2010-08-24,17.2146,17.4411,17.2078,17.3705,187768.0941709
2010-08-25,17.2078,17.3636,17.2078,17.2852,126378.80044876
2010-08-26,17.2852,17.4028,17.2078,17.4028,16842.14125565
2010-08-27,17.2852,17.4411,17.1303,17.2783,21919.573991089
2010-08-30,17.2783,17.4028,17.2783,17.4028,1709.8206278072
2010-08-31,17.494,17.5126,17.247,17.5126,75951.334080918
2010-09-01,17.5126,17.5567,17.3636,17.3636,23655.919282574
2010-09-02,17.3636,17.5959,17.2852,17.5959,34803.419282603
2010-09-03,17.7528,17.7528,17.3636,17.3773,25543.251121144
2010-09-06,17.3636,17.3773,17.2078,17.3548,69024.31614368
2010-09-07,17.1921,17.2078,16.9108,17.1215,123985.45964158
2010-09-08,16.9108,17.1303,16.6471,17.1303,20179.147982116
2010-09-09,17.0519,17.1303,16.7627,16.9745,55391.659192971
2010-09-10,17.0901,17.3244,17.0519,17.3166,132981.40134564
2010-09-13,17.3636,17.5185,17.3636,17.5126,9655.997757873
2010-09-14,17.9076,18.1409,17.8155,17.9233,77776.434977784
2010-09-15,18.1733,18.5389,18.1664,18.3134,138056.79372234
2010-09-16,18.4526,18.6007,17.5342,18.1017,30401.34529156
2010-09-17,18.4526,18.4526,18.0704,18.4448,36536.704035971
2010-09-20,18.4526,18.6085,18.3752,18.3752,176689.96636818
2010-09-21,18.6085,19.8396,18.4526,19.4642,179579.11435025
2010-09-22,19.5436,19.7769,18.8496,19.2711,38524.013453016
2010-09-23,19.0221,19.2711,18.4223,19.2711,40094.069506832
2010-09-24,19.2241,19.4574,18.5311,19.4574,220407.71300507
2010-09-27,19.325,19.3476,18.6948,19.3093,81706.165919498
2010-09-28,19.0761,19.6211,19.0761,19.6211,124309.87668194
2010-09-29,19.6211,20.0808,19.4642,20.0808,97405.706278284
2010-09-30,20.167,21.1698,20.167,20.516,665176.33408247
2010-10-01,20.516,21.0228,20.4768,20.7483,205515.13452969
2010-10-04,20.7816,20.7816,20.167,20.5405,243265.85201858
2010-10-05,20.516,20.7101,20.516,20.6572,121866.54708552
2010-10-06,20.766,20.766,20.167,20.167,19742.511210814
2010-10-07,20.2043,20.2043,19.3093,19.3476,308879.70852099
2010-10-08,18.9437,20.0092,18.7016,18.7016,69555.829596596
2010-10-11,18.7634,19.426,18.7016,19.426,51211.984305068
2010-10-12,19.4642,19.5436,19.3093,19.3093,263949.98878993
2010-10-13,19.426,19.97,19.2711,19.8544,71903.262332028
2010-10-14,19.9318,20.0867,19.4642,19.8318,40516.423766923
2010-10-15,19.823,19.823,19.4642,19.6436,7278.979820647
2010-10-18,19.5819,19.6367,18.7114,18.88,31996.905829681
2010-10-19,18.982,18.982,17.9076,18.2733,33687.343049416
2010-10-20,17.9861,18.3752,17.8292,18.1409,88687.253363463
2010-10-21,18.5703,18.5703,18.1409,18.2968,875850.51569738
2010-10-22,18.5703,18.5703,18.336,18.336,16070.885650267
2010-10-25,18.3752,19.1927,18.3752,19.0761,6616.8834080892
2010-10-26,19.1535,19.6367,19.1535,19.6211,334855.51569595
2010-10-27,19.6367,20.0092,19.6367,20.0024,575527.05157102
2010-10-28,20.0867,20.4768,20.0092,20.2523,174727.14125607
2010-10-29,20.2425,20.4797,20.1102,20.4013,230462.60089747
2010-11-02,20.6326,21.1698,20.4003,20.7816,193370.91928302
2010-11-03,21.0149,21.0149,20.8199,20.8581,880584.14798439
2010-11-04,21.0228,21.0228,20.6326,20.7885,456575.15695188
2010-11-05,20.7885,20.8679,20.6326,20.8581,53218.677130185
2010-11-08,20.6326,20.7885,20.6238,20.7101,744475.89686295
2010-11-09,20.7101,20.7101,20.516,20.6326,34848.30717498
2010-11-10,20.6326,21.0061,20.6326,20.7101,149567.47757887
2010-11-12,20.3513,20.7101,19.8544,19.8544,41366.233183966
2010-11-15,20.2435,20.266,19.8544,20.0867,41388.677130154
2010-11-16,20.0867,20.6326,19.8544,20.6326,57018.84529163
2010-11-17,20.5542,20.6964,20.1886,20.6326,361255.71748974
2010-11-18,20.6326,20.7885,20.6326,20.6719,161710.67264617
2010-11-19,20.6326,20.6326,20.4768,20.4768,164068.30717532
2010-11-22,20.7101,20.8748,20.4944,20.8679,987559.13677391
2010-11-23,20.8679,20.8679,20.5542,20.6238,18848.834080767
2010-11-24,20.5709,20.7885,20.516,20.7885,12337.029148015
2010-11-25,20.6326,20.6326,19.8847,19.9387,59027.578475492
2010-11-26,20.6023,20.6238,19.8612,19.9318,108622.57847562
2010-11-29,20.6326,20.6326,19.8936,20.2435,87515.067264805
2010-11-30,20.2435,21.0228,20.2435,20.2435,195429.64125612
2010-12-01,20.6326,21.0228,20.6326,21.0061,101805.73991058
2010-12-02,21.0061,21.8011,21.0061,21.7246,312352.39910396
2010-12-03,22.0118,22.1912,21.8011,22.1912,152053.65470892
2010-12-06,22.5803,22.7342,21.4511,22.5313,25524.887892444
2010-12-07,22.5009,22.5313,21.8481,21.9569,151672.10762372
2010-12-08,21.8785,21.9481,21.8011,21.9481,74010.952914993
2010-12-09,21.9569,22.9313,21.9569,22.1912,135327.8139017
2010-12-10,22.3833,22.4941,21.5599,21.5599,33497.589686187
2010-12-13,22.1118,22.4549,21.1473,21.8011,150280.58296004
2010-12-14,22.2686,22.4794,21.4962,21.8177,390838.8789248
2010-12-15,22.1736,22.1736,21.6452,21.8011,609573.49775946
2010-12-16,21.9569,21.9569,21.4198,21.7158,53147.264574131
2010-12-17,21.7079,21.7932,21.506,21.5678,66596.289237844
2010-12-20,21.8011,21.8011,20.6326,20.6326,43491.266816258
2010-12-21,20.7483,21.4903,20.7483,21.1159,35796.053811754
2010-12-22,21.0228,21.109,20.8277,21.0228,151828.19506767
2010-12-23,21.2561,21.2561,20.8679,21.0228,176862.37668208
2010-12-27,21.2561,21.2561,20.6326,20.7885,110945.52690612
2010-12-28,20.9836,21.062,20.6326,20.7277,181027.76905877
2010-12-29,20.9463,21.3168,20.6277,20.7875,208283.90134584
2010-12-30,20.7875,20.9199,20.6277,20.6277,550792.80269204
2010-12-31,20.4013,20.4797,19.8798,20.2513,411174.11435086
2011-01-03,20.2837,21.3198,20.2837,21.2414,88172.062780502
2011-01-04,22.4166,22.5009,22.1912,22.3078,813506.33408286
2011-01-05,22.5803,22.8146,21.8011,22.8146,1174921.1995547
2011-01-07,22.8146,23.2332,22.3833,23.1244,205110.12331893
2011-01-10,23.2802,23.2802,22.3294,23.194,46544.663677253
2011-01-11,22.6039,24.7594,22.6039,23.6919,171201.40134574
2011-01-12,23.787,24.4398,23.7468,24.0585,52437.21973108
2011-01-13,24.5261,26.7845,24.1379,25.9278,730609.61883601
2011-01-14,26.0836,27.1737,26.0836,26.7845,812929.93273757
2011-01-17,27.2521,27.2521,25.7406,26.2395,468716.31166043
2011-01-18,26.2395,26.2395,25.2279,26.0836,480711.58071876
2011-01-19,26.0768,26.2317,24.9691,25.6945,527114.43946327
2011-01-20,25.5377,25.6945,25.1485,25.6082,310322.24215328
2011-01-21,25.6082,25.6945,25.4612,25.6945,142442.54484343
2011-01-24,25.6945,25.6945,25.1103,25.5377,1453138.3968648
2011-01-25,25.6553,26.0768,25.3044,25.9817,601566.10986706
2011-01-26,25.9278,26.0836,25.7033,25.8886,195477.58968661
2011-01-27,25.8886,26.2317,25.7033,25.8415,1327937.9035909
2011-01-28,25.8102,25.8102,24.5261,25.0711,289256.55829673
2011-01-31,24.1399,24.9201,23.3812,24.7221,126207.41031423
2011-02-01,24.7594,24.7594,24.4957,24.5192,235827.72421587
2011-02-02,24.4879,24.4879,23.7468,23.7468,213914.27130101
2011-02-03,23.8252,24.0585,23.5547,23.787,248525.89686164
2011-02-04,23.787,24.1379,22.5402,23.0626,66359.607623493
2011-02-07,23.1244,24.0585,23.0626,23.787,232333.60986608
2011-02-08,24.1379,25.1485,24.0987,24.1379,467520.66143621
2011-02-09,24.1379,24.1379,23.7566,23.8644,59533.587444103
2011-02-10,24.1212,24.1212,23.0469,23.4361,36864.181614447
2011-02-11,23.7468,23.8723,23.2028,23.2802,212366.65919339
2011-02-14,23.7468,24.0585,23.289,23.5547,34768.733183948
2011-02-15,23.7399,23.7399,23.1332,23.3577,18987.578475386
2011-02-16,23.3577,23.5929,23.0852,23.5929,677501.12107802
2011-02-17,23.3577,23.3577,22.3833,22.8911,163521.49103182
2011-02-18,22.5803,22.9695,22.2686,22.9695,208016.61435032
2011-02-21,24.0585,24.1379,23.5929,23.5929,76234.943946389
2011-02-22,23.6694,23.8723,22.9695,23.4763,92830.201793967
2011-02-23,23.4361,23.8644,22.9695,23.2704,118017.41031421
2011-02-24,23.2802,23.4831,23.0077,23.0469,51634.338565159
2011-02-25,23.3508,23.7468,23.3194,23.5145,385185.04484407
2011-02-28,23.6733,24.5084,23.5557,24.4467,120868.81165951
2011-03-01,24.5261,24.7221,23.9899,24.183,79595.414798416
2011-03-02,24.331,24.331,23.8252,23.8252,60860.840807335
2011-03-03,23.8252,23.8252,23.3577,23.5929,277277.61210835
2011-03-04,23.9419,23.9419,23.6694,23.7468,8217.544843071
2011-03-07,23.7468,23.7468,23.2028,23.3577,192520.08968661
2011-03-08,23.3577,23.3655,23.2802,23.3577,202617.82511264
2011-03-09,23.3577,23.3577,23.2332,23.3577,90167.533632525
2011-03-10,23.3577,23.3577,23.0077,23.2028,17033.934977623
2011-03-11,22.9695,22.9695,21.8089,22.5803,170157.75784798
2011-03-14,22.5803,22.9695,22.0344,22.5862,144299.27130083
2011-03-15,22.6568,22.8146,22.0569,22.5803,46301.860986669
2011-03-16,22.4235,22.9616,22.4235,22.6264,162093.23991074
2011-03-17,22.7744,22.8146,22.3833,22.3833,408615.50448538
2011-03-18,22.5715,22.8146,22.4078,22.5803,85977.656950899
2011-03-21,22.9616,23.0077,22.5803,22.7342,124585.32511244
2011-03-22,22.9773,22.9773,22.697,22.7744,497687.36547216
2011-03-23,22.9528,22.9616,22.5803,22.845,278591.60313975
2011-03-24,22.6568,22.9616,22.5803,22.9616,29908.598654787
2011-03-25,22.9616,22.9616,22.6176,22.6176,80864.517937433
2011-03-28,22.6568,22.945,22.6352,22.7656,30082.029148061
2011-03-29,22.7342,23.3508,22.7195,23.2802,38311.816143599
2011-03-30,23.2802,24.0585,23.2802,24.0585,199929.6524669
2011-03-31,24.0752,24.3271,23.9811,24.2879,526041.21076372
2011-04-01,24.2918,24.3467,23.8252,24.3085,81133.845291694
2011-04-04,24.2918,24.3545,24.0987,24.2918,341233.67713094
2011-04-05,24.2918,24.7221,24.1379,24.6819,302332.19731021
2011-04-06,24.7751,25.1103,24.4879,25.1034,679931.1883426
2011-04-07,25.1034,26.4346,24.8378,26.4346,78036.580717695
2011-04-08,26.3179,26.3865,25.174,25.3759,62500.269058461
2011-04-11,25.3044,25.3044,24.2918,25.3044,260826.19955226
2011-04-12,25.2975,25.3044,24.7996,24.7996,113922.4103142
2011-04-13,24.7996,25.5377,24.7594,25.2975,360664.01345387
2011-04-14,25.3044,25.3044,24.7751,25.2191,41096.905829705
2011-04-15,24.9848,25.3044,24.9309,25.3044,25550.392376749
2011-04-18,24.9152,25.3044,24.6123,24.9152,113350.0896864
2011-04-19,24.9152,24.9152,24.6045,24.7594,19599.686098706
2011-04-20,24.6123,25.1417,24.1379,24.9152,56983.139013603
2011-04-21,24.5957,24.9544,24.5957,24.9152,1216343.5426041
2011-04-26,24.8378,24.9152,24.7594,24.8917,407366.80493381
2011-04-27,24.8378,25.2583,24.8378,24.8378,2913898.5538193
2011-04-28,25.0309,25.2975,24.8378,25.2661,1037507.1188368
2011-04-29,25.3063,25.5426,25.2269,25.3063,375976.90583059
2011-05-02,25.3044,25.6788,24.924,25.6553,11749.405829627
2011-05-04,25.6945,26.0836,25.3044,25.6082,1343130.4148017
2011-05-05,25.6945,25.6945,25.2975,25.6161,13509.215246672
2011-05-06,25.6082,25.6553,25.3446,25.5377,217844.00224273
2011-05-09,25.5377,25.6945,24.924,25.2279,161765.76233227
2011-05-10,24.8378,25.2279,24.8378,24.9152,74928.094170601
2011-05-11,25.2975,25.2975,24.3869,24.8299,49441.973094301
2011-05-12,24.9152,24.9152,24.1526,24.2918,75855.437219931
2011-05-13,24.331,24.9152,24.1379,24.8378,100986.53587471
2011-05-16,24.1379,24.5192,23.4361,23.9811,314823.27354343
2011-05-17,23.7566,23.9811,22.596,23.1244,611953.5762348
2011-05-18,23.3577,23.3577,22.8215,22.9695,391851.91704139
2011-05-19,23.0852,23.0852,22.3461,22.9695,105766.07623346
2011-05-20,22.9852,23.1244,22.6735,22.8146,35823.598654803
2011-05-23,23.1244,23.1244,21.109,22.4862,77746.84977599
2011-05-24,22.5803,22.7342,22.5009,22.5803,76888.87892397
2011-05-25,22.5803,22.5803,22.0187,22.3078,681559.39462063
2011-05-26,22.5803,22.8911,22.3461,22.5715,253198.31838632
2011-05-27,22.7342,22.7342,22.4235,22.5009,152920.80717529
2011-05-30,22.5402,22.5803,22.4235,22.5313,72373.565022612
2011-05-31,22.5774,22.5774,22.2314,22.5774,98720.71748905
2011-06-01,22.8283,23.2802,22.1912,22.3461,134375.98654744
2011-06-02,22.3461,22.8911,22.199,22.3529,29861.670403666
2011-06-03,22.6568,22.7342,22.151,22.2363,510134.57399238
2011-06-06,22.2304,22.5186,22.2304,22.3157,448531.04260208
2011-06-07,22.7186,23.3351,22.348,22.6088,52494.349775923
2011-06-08,23.1998,23.1998,22.6558,22.9332,25517.746636839
2011-06-09,23.0508,23.0508,22.8215,22.9009,288457.75784829
2011-06-10,22.397,22.893,22.397,22.5774,6381.221973111
2011-06-13,22.5803,22.596,22.4235,22.4235,26242.073991101
2011-06-14,22.4235,22.9313,22.4235,22.6568,716462.79148171
2011-06-15,22.8911,22.8911,22.6568,22.6793,184728.97982112
2011-06-16,22.5774,22.9332,22.001,22.5774,173955.88565068
2011-06-17,22.6019,23.3577,22.5774,23.3577,130089.19282546
2011-06-20,23.3577,24.0595,22.9705,23.7439,373761.07623417
2011-06-21,23.8144,23.9811,23.3577,23.7439,364964.06950769
2011-06-22,23.4135,23.7439,23.2391,23.2391,49956.14349789
2011-06-24,23.3655,23.6106,22.9087,23.5959,161209.76457442
2011-06-27,23.5959,23.5959,22.5372,22.8607,212326.87219787
2011-06-28,22.893,22.9636,22.5774,22.7744,176999.08071796
2011-06-29,22.7107,23.1842,22.7107,23.1842,54349.035874583
2011-06-30,23.5615,23.6174,23.2636,23.2636,99750.078475599
2011-07-01,23.2783,24.7613,23.2783,24.6741,146666.08744433
2011-07-04,24.4624,24.6741,23.9095,24.1938,36218.408071844
2011-07-05,24.0517,24.0517,23.6664,23.9732,66302.47757865
2011-07-06,23.9497,23.9497,23.1518,23.2636,299426.72645819
2011-07-07,23.2243,23.6429,23.2243,23.5782,16491.199551613
2011-07-08,23.3018,23.5782,23.2636,23.2783,70118.96861005
2011-07-11,23.4204,23.4449,22.9087,23.4135,223486.61435037
2011-07-12,23.2479,24.0595,22.8695,24.0595,70684.147982249
2011-07-13,24.0595,24.8407,24.0517,24.3683,535712.51121218
2011-07-14,23.9095,24.4467,23.4204,23.4204,19043.688340857
2011-07-15,23.4204,24.2016,23.2783,23.4204,123717.15246669
2011-07-18,23.3184,23.6566,22.2863,23.6566,158485.88565064
2011-07-19,22.6411,23.2694,22.6411,22.7901,24059.910313965
2011-07-20,22.7107,23.5165,22.7107,22.797,124297.63452948
2011-07-21,22.7656,23.2567,22.4666,22.7832,26725.639013523
2011-07-22,22.8695,23.3812,22.7901,23.0508,23901.782511274
2011-07-25,23.1842,23.1842,22.797,22.8695,737478.48654903
2011-07-26,22.4039,22.8528,22.2373,22.2373,131604.15919317
2011-07-27,22.2373,22.2373,21.3698,21.3698,143772.85874477
2011-07-28,21.2914,21.8511,21.2129,21.3698,227843.80044903
2011-07-29,21.2914,21.4501,21.2374,21.4501,171162.6345296
2011-08-01,21.4501,23.0273,21.4501,22.001,21659.428251178
2011-08-02,22.2373,22.4745,21.2914,22.0804,82978.329596631
2011-08-03,21.7638,22.4353,21.506,21.607,117085.98654739
2011-08-04,22.0726,22.0726,19.7857,19.7857,136281.68161471
2011-08-05,19.7142,19.874,19.1231,19.7142,320870.89686183
2011-08-08,18.9261,19.5966,18.9173,18.9173,712976.8385669
2011-08-09,17.5293,18.2958,14.6121,18.139,839687.19731163
2011-08-10,18.139,18.6879,16.5598,16.5598,125155.6053815
2011-08-11,16.5598,17.3489,15.0787,16.9558,322749.04708605
2011-08-12,17.3489,18.4134,17.0333,18.2164,115371.06502273
2011-08-16,19.3201,19.3201,18.335,18.7683,885781.96188574
2011-08-17,19.2966,19.2966,18.7291,18.7683,990677.82511472
2011-08-18,18.8467,18.8467,17.3568,17.8292,264493.74439532
2011-08-19,16.5598,19.1623,15.8119,17.988,42484.349775897
2011-08-22,17.9792,18.9261,17.2793,18.5703,216192.33183914
