Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-04-26,19.2971,19.5969,19.1771,19.5027,118158.45220656
2012-04-27,19.5597,20.0003,19.4501,19.869,33243.749542128
2012-04-30,20.008,20.243,19.8724,20.243,55210.995121801
2012-05-02,20.231,20.3207,20.1894,20.3207,41908.633245957
2012-05-04,20.4037,20.4037,20.2413,20.3527,135770.68208899
2012-05-07,19.7697,20.1368,19.7429,20.0841,48095.024496893
2012-05-08,20.0323,20.1843,19.9329,19.9329,34673.426412433
2012-05-09,19.9225,20.0522,19.7843,19.9536,145697.38586458
2012-05-10,19.9536,20.1368,19.8318,19.9856,501657.98574303
2012-05-11,19.9796,19.9796,19.3403,19.3403,108954.11148122
2012-05-14,19.3498,19.3965,18.5844,18.6,121292.16499029
2012-05-15,18.6217,18.7995,18.0385,18.0385,130858.84487384
2012-05-16,18.0921,18.0921,17.4779,17.6722,360747.41271949
2012-05-17,17.5626,17.6671,17.2326,17.5936,287948.49801022
2012-05-18,17.4995,18.2493,17.3112,18.2493,136239.5234918
2012-05-21,18.3478,19.1416,18.2597,19.1416,90073.115728452
2012-05-22,19.2401,19.393,19.0199,19.1045,239787.48842701
2012-05-23,19.0621,19.0621,18.7469,19.0095,117122.37058799
2012-05-24,19.0095,19.0095,18.7469,18.8263,174973.92679576
2012-05-25,18.7936,18.9628,18.7936,18.8833,69736.97517733
2012-05-28,18.6682,19.2194,18.5689,19.1416,46509.067158985
2012-05-29,19.1132,19.2669,19.1132,19.1295,88086.617340239
2012-05-30,18.9991,19.4026,18.8833,19.4026,137421.46688013
2012-05-31,19.0371,19.9217,19.0371,19.9217,255872.80025929
2012-06-01,19.5234,19.9225,19.4233,19.7498,867912.25908765
2012-06-04,19.6021,19.6124,19.33,19.5071,28496.296226244
2012-06-05,19.4026,19.5053,18.6562,18.6562,78552.351183295
2012-06-06,18.6562,18.8082,18.6398,18.7589,138900.92197344
2012-06-08,18.6156,19.393,18.5577,19.393,806932.77826162
2012-06-11,19.4077,19.4967,19.2039,19.2039,17746.515321267
2012-06-12,19.1416,19.3446,19.0881,19.3446,108304.67931584
2012-06-13,19.3498,19.6652,19.2703,19.6652,71028.893709523
2012-06-14,19.4863,19.9268,19.4863,19.9268,353103.56140402
2012-06-15,19.926,20.6257,19.926,20.4771,706005.69464979
2012-06-18,20.5877,20.96,20.5039,20.6827,221839.54494749
2012-06-19,20.6499,20.8019,20.5929,20.7657,473639.79198434
2012-06-20,20.6602,20.7769,20.1627,20.2525,381070.81930659
2012-06-21,20.1368,20.2525,19.6496,19.6496,86739.132419564
2012-06-22,19.6107,19.926,19.5339,19.8223,60297.634934041
2012-06-25,19.5071,19.8068,19.5071,19.717,22439.559881764
2012-06-26,19.7196,20.1886,19.7196,19.7411,103272.44825899
2012-06-27,19.7411,20.1446,19.6971,20.1446,119283.6715733
2012-06-28,20.1886,20.1886,19.6107,19.6107,56387.150344658
