Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-09-05,71.7868,77.5551,71.7868,73.3093,42940.974458167
2018-09-06,72.0261,72.5073,68.903,70.905,29723.562941311
2018-09-07,69.7033,74.3505,69.7033,70.905,32634.056517725
2018-09-10,69.7202,74.8716,67.2999,74.5101,28778.536282087
2018-09-11,76.1131,76.1131,69.7033,70.0241,18740.27928716
2018-09-12,72.2671,72.9087,68.5016,68.9183,17433.503021475
2018-09-13,71.2741,71.2741,69.7033,71.0891,5057.4244655742
2018-09-14,71.3055,71.9463,70.5044,71.8665,6943.9427715817
2018-09-17,71.7868,82.1199,71.7868,82.1199,28824.49144382
2018-09-18,82.5256,88.1411,81.7211,81.7211,29094.330726815
2018-09-19,81.3205,84.121,76.9941,77.3149,25465.051287401
2018-09-20,77.3234,79.3016,77.3149,78.8374,3844.9151983151
2018-09-21,79.3177,81.6413,78.918,80.1188,6220.4435586594
2018-09-24,80.1188,80.92,74.5101,74.5101,20486.575433008
2018-09-25,75.3918,78.5081,75.3918,78.2357,8638.3920682955
2018-09-26,78.3561,81.4003,76.9941,77.6993,14559.537906951
2018-09-27,78.3561,80.5202,78.3561,78.5165,8454.5714213641
2018-09-28,79.3177,80.8877,76.193,77.7154,11472.293708488
2018-10-01,77.7154,79.6223,74.9921,75.5684,6194.5201340921
2018-10-02,74.5907,76.0487,73.3093,74.1095,10244.466053985
2018-10-03,74.5024,75.7525,71.146,75.632,28518.123698934
2018-10-04,76.1131,76.1522,72.1949,73.7089,13823.076981745
2018-10-05,72.4266,79.3101,72.4266,75.7924,22191.629767045
2018-10-08,75.7763,77.7154,71.4905,72.9884,9384.279693344
2018-10-09,72.1873,73.4603,70.9856,72.587,7509.5447621398
2018-10-10,72.5073,72.5073,68.1002,69.2229,14616.098106007
2018-10-11,65.7774,67.2032,60.89,63.8552,54643.043975319
2018-10-12,64.8966,67.26,62.0926,67.1319,21851.09023523
